"item_id","empirical_accuracy","alpha","loading_factor_1","loading_factor_2","loading_factor_3","benchmark","schema_version","prompt_type","question_text","reference_text","category","source","question_snippet","question_length_words","numeric_tokens","is_instruction","is_science","is_mmlu_pro","quantitative_symbolic","negation_exception","mechanism_causal","long_context","short_direct","instruction_constraints","primary_semantic"
"ifeval_20260421T021146Z_411",0.934426229508197,1.50542001645379,0.267309137624626,0,-0.0165754114239531,"ifeval","""v0.1.0""","instruction_prompt","What are the steps to be followed for the documentation of a GM in SAP? Just list the steps without saying the word steps or step.",NA,NA,NA,"What are the steps to be followed for the documentation of a GM in SAP? Just list the steps without saying the word steps or step.",26,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_412",0.245901639344262,-0.896163501482618,0,1.13033923721626,-0.0622932580372867,"ifeval","""v0.1.0""","instruction_prompt","Write an article about how intra-team conflict affected sports teams. Write in a crazy coach screaming style. Use all capital letters to express the craziness. Basically, not a single word in your entire reply should contain lowercase letters.",NA,NA,NA,"Write an article about how intra-team conflict affected sports teams. Write in a crazy coach screaming style. Use all capital letters to express the craziness. Basically, not a single word in your entire reply should contain lowercase letters.",38,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_413",0.868852459016393,1.16820801051263,0.300182522512991,0,0.243890552238687,"ifeval","""v0.1.0""","instruction_prompt","Pretend that you are a fortune teller who has just been arrested and is being interrogated by the police. Tell them that you can really read into the future. 1. Please use words with all capital letters to make important claims. But words with capital letters should appear less than 4 times. 2. The word 'future' should appear at most once.",NA,NA,NA,"Pretend that you are a fortune teller who has just been arrested and is being interrogated by the police. Tell them that you can really read into the future. 1. Please use words with all capital letters to make important claims. But words with capital letters should appear less than 4 times. 2. The word 'future' should appear at most once.",61,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_414",0.770491803278688,0.756393528847737,0.770687177700737,0.124029455344016,0.0871772367650223,"ifeval","""v0.1.0""","instruction_prompt","Could you give me 3 possible elaborations in only the Telugu language, no other language is allowed, for the text ""We are a team of creators""? Please explain why you chose each of them. Make sure your explanations are also in the Telugu language. Basically your entire response should be in Telugu.",NA,NA,NA,"Could you give me 3 possible elaborations in only the Telugu language, no other language is allowed, for the text ""We are a team of creators""? Please explain why you chose each of them. Make sure your explanations are also in the Telugu language. Basically your entire response should be in Telugu.",52,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_415",0.827868852459016,0.916057946513779,0.354761605888527,0.0424928738820979,0,"ifeval","""v0.1.0""","instruction_prompt","Write a haiku in Italian about a yacht, no other language is allowed. Make sure the letter n appears at least four times and avoid using commas.",NA,NA,NA,"Write a haiku in Italian about a yacht, no other language is allowed. Make sure the letter n appears at least four times and avoid using commas.",27,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_416",0.598360655737705,-0.211457217518535,1.29986770571968,0,0.0739730146570368,"ifeval","""v0.1.0""","instruction_prompt","Write a cover letter for a job and end with exactly ""Call me at 631-481-4867"" No other words should follow that phrase.",NA,NA,NA,"Write a cover letter for a job and end with exactly ""Call me at 631-481-4867"" No other words should follow that phrase.",22,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_417",0.770491803278688,0.922422301658762,0.897132254495396,0,0.57285820111106,"ifeval","""v0.1.0""","instruction_prompt","Write a limerick about writing a limerick. Don't use any commas in your entire reply.",NA,NA,NA,"Write a limerick about writing a limerick. Don't use any commas in your entire reply.",15,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_418",0.721311475409836,0.456941619773887,1.05592364746973,0,0,"ifeval","""v0.1.0""","instruction_prompt","May name is Naomi. Write a blog post in my name for the canucks hockey team about why they need to be more mindful about their environments. End the blog post with ""Naomi thanks you for reading."" No other words should follow this phrase. This phrase should be the very end of your entire response.",NA,NA,NA,"May name is Naomi. Write a blog post in my name for the canucks hockey team about why they need to be more mindful about their environments. End the blog post with ""Naomi thanks you for reading."" No other words should follow this phrase. This phrase should be the very end of your entire response.",55,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_419",0.770491803278688,0.85188709062969,0.862659034631775,0,0.412761451606973,"ifeval","""v0.1.0""","instruction_prompt","Write an essay about the reasons why slavery was abolished in the United States as if you are the president of the United States. Do not use any commas in your response. Your response should be in English, and in all capital letters.",NA,NA,NA,"Write an essay about the reasons why slavery was abolished in the United States as if you are the president of the United States. Do not use any commas in your response. Your response should be in English, and in all capital letters.",43,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_42",0.819672131147541,1.05348628937039,1.04858716247326,0,0,"ifeval","""v0.1.0""","instruction_prompt","How many feet off the ground was the tallest skyscraper in the world in 2000? Please include only the main points in your answer. Finish your response with the exact phrase of ""Is there anything else I can help with?"" with no other words after the word ""with"". Mention the word ""skyscraper"" for at least 8 times.",NA,NA,NA,"How many feet off the ground was the tallest skyscraper in the world in 2000? Please include only the main points in your answer. Finish your response with the exact phrase of ""Is there anything else I can help with?"" with no other words after the word ""with"". Mention the word ""skyscraper"" for at least 8 times.",57,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_420",0.680327868852459,0.219016238285466,1.11127653079949,0,0,"ifeval","""v0.1.0""","instruction_prompt","Compose a startup pitch on a new app called Tipperary that helps people to find the average tip size for each restaurant. Please make the response strongly structured. Wrap your entire output in JSON format.",NA,NA,NA,"Compose a startup pitch on a new app called Tipperary that helps people to find the average tip size for each restaurant. Please make the response strongly structured. Wrap your entire output in JSON format.",35,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_421",0.786885245901639,0.848569638911681,1.21598684250205,0,0,"ifeval","""v0.1.0""","instruction_prompt","Who is Joe Biden and Donald Trump's national security advisors? Responses should be separated by 6 asterisk symbols (******). In other words, your output should look like: [Joe Biden's national security advisors is ....] ****** [Donald Trump's national security advisors is ....]",NA,NA,NA,"Who is Joe Biden and Donald Trump's national security advisors? Responses should be separated by 6 asterisk symbols (******). In other words, your output should look like: [Joe Biden's national security advisors is ....] ****** [Donald Trump's national security advisors is ....]",42,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_422",0.844262295081967,1.06964678025473,0.539599741529743,0,0.200988775554081,"ifeval","""v0.1.0""","instruction_prompt","Plan a 2 week Europe trip and visit London, Paris, and Rome. Answer in all caps. The response must contain at least 8 placeholders (i.e., [restaurant]).",NA,NA,NA,"Plan a 2 week Europe trip and visit London, Paris, and Rome. Answer in all caps. The response must contain at least 8 placeholders (i.e., [restaurant]).",26,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_423",0.557377049180328,-0.164354723537974,0.836233650066555,0.0319530285996812,0,"ifeval","""v0.1.0""","instruction_prompt","List all facts about Lionel Messi in a structured output. In particular, Format your entire output in JSON.",NA,NA,NA,"List all facts about Lionel Messi in a structured output. In particular, Format your entire output in JSON.",18,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_424",0.704918032786885,0.435981488581541,1.10965466777776,0,0.252257896997961,"ifeval","""v0.1.0""","instruction_prompt","Write an interesting riddle that uses math notation. First repeat the request word for word without change, then give your answer. Do not say any word before repeating the request.",NA,NA,NA,"Write an interesting riddle that uses math notation. First repeat the request word for word without change, then give your answer. Do not say any word before repeating the request.",30,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_425",0.352459016393443,-0.258670034216862,0,1.51694438188591,0,"ifeval","""v0.1.0""","instruction_prompt","Rewrite and expand the following in Arabic. You can hallucinate a lot of details. ""The company is looking to expand its operations into new markets. It will create hundreds of jobs this year."" Outside of Arabic, no other language is allowed throughout your entire response.",NA,NA,NA,"Rewrite and expand the following in Arabic. You can hallucinate a lot of details. ""The company is looking to expand its operations into new markets. It will create hundreds of jobs this year."" Outside of Arabic, no other language is allowed throughout your entire response.",45,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_426",0.967213114754098,1.84797431435872,0.196781581808643,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a funny, 150+ word ad for an attorney who helps poor people with their divorces. Highlight at least 3 text sections by italicize them with markdown (i.e. *highlighted section*).",NA,NA,NA,"Write a funny, 150+ word ad for an attorney who helps poor people with their divorces. Highlight at least 3 text sections by italicize them with markdown (i.e. *highlighted section*).",30,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_427",0.860655737704918,1.30091034943736,0.668214603999197,0,0.35225695904135,"ifeval","""v0.1.0""","instruction_prompt","Write an article with title ""Layton is the best city in the world"" Your output must not contain any commas and must have at least 2 placeholders, wrapped in square brackets, such as [author].",NA,NA,NA,"Write an article with title ""Layton is the best city in the world"" Your output must not contain any commas and must have at least 2 placeholders, wrapped in square brackets, such as [author].",34,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_428",0.89344262295082,1.50949250871138,0.877818653738048,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a poem about a curious cat. The poem must have a title wrapped in double angular brackets, i.e. <<title>>, contain less than 13 sentences, and no commas. Don't forget to add other punctuations.",NA,NA,NA,"Write a poem about a curious cat. The poem must have a title wrapped in double angular brackets, i.e. <<title>>, contain less than 13 sentences, and no commas. Don't forget to add other punctuations.",34,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
