"item_id","empirical_accuracy","benchmark","primary_semantic","question_snippet","F1","F2","F3","strongest_factor","max_abs_loading","n_active_factors","active_pattern"
"ifeval_20260421T021146Z_113",0.950819672131147,"ifeval","instruction/constraint following","Write a rap about a new smartphone. At the end of your response add a postscript starting with P.P.S The response must contain at least 6 placeholders represented by square brackets.",0.50035811605126,0,0,"F1",0.50035811605126,1,"100"
"ifeval_20260421T021146Z_468",0.860655737704918,"ifeval","instruction/constraint following","Write a story about a man who is in love with a woman who has turrets. The story should be in at least 4 sections with each section starting with Section X (where X is 1, 2, 3, 4) and the entire response should have at least 100 sentences.",0.497093921795793,0,0,"F1",0.497093921795793,0,"000"
"ifeval_20260421T021146Z_181",0.770491803278688,"ifeval","instruction/constraint following","What are some startup ideas that could help improve the lives of people in developing regions? Make sure your response is in English and only use lowercase letters. Your response should contain less than 20 sentences.",0.495369135265774,0.27737668680629,0.0796581060439166,"F1",0.495369135265774,0,"000"
"ifeval_20260421T021146Z_536",0.926229508196721,"ifeval","instruction/constraint following","If a + b + c = 30 and b = 10 and c = 5. Is a = 20? Answer ”My answer is yes."" or ""My answer is no."" or ""My answer is maybe.""",0.480266060476122,0,0,"F1",0.480266060476122,0,"000"
"ifeval_20260421T021146Z_46",0.942622950819672,"ifeval","instruction/constraint following","Write me a template for a product description in the form of a poem and end it with a post script starting with P.P.S",0.474149486048648,0,0,"F1",0.474149486048648,0,"000"
"ifeval_20260421T021146Z_410",0.795081967213115,"ifeval","instruction/constraint following","I have been trying to get a refund for a product I bought online, but the company is refusing to return my money. Can you help me write a letter to them? I want the letter to include the words trust, brand, customer, law, policy, and unusable.",0.468232087587323,0,0.175096824160891,"F1",0.468232087587323,0,"000"
"ifeval_20260421T021146Z_311",0.663934426229508,"ifeval","instruction/constraint following","Tulsa is a professional dog walker. Write a description for Tulsa's day-to-day work. Make sure that your entire response has less than 6 sentences.",0.465043043061718,0,0,"F1",0.465043043061718,0,"000"
"ifeval_20260421T021146Z_86",0.934426229508197,"ifeval","instruction/constraint following","Can you rewrite ""Cognitive Services on Azure will be renamed to Azure Applied AI Services"" in an engaging tone, without using the word ""rename"" or ""name""? Keep it under 3 sentences (just 1 or 2 sentences, not 3).",0.458877310652065,0,0,"F1",0.458877310652065,0,"000"
"ifeval_20260421T021146Z_10",0.90983606557377,"ifeval","instruction/constraint following","Write a blog post with 400 or more words about the benefits of sleeping in a hammock.",0.457001125366188,0,0.241040934072301,"F1",0.457001125366188,0,"000"
"ifeval_20260421T021146Z_539",0.819672131147541,"ifeval","instruction/constraint following","Is Pikachu one of the Avengers? Think out loud, then answer with one of the following options: ”My answer is yes."", ""My answer is no."", ""My answer is maybe.""",0.45350077131103,0,0,"F1",0.45350077131103,0,"000"
"ifeval_20260421T021146Z_179",0.221311475409836,"ifeval","instruction/constraint following","What are the uses of poppy seeds? Your answer should have exactly 7 paragraphs and the last paragraph must start with the word ""Summary"". Each paragraph should be separated by two new lines.",0.451766492181892,0,0,"F1",0.451766492181892,0,"000"
"ifeval_20260421T021146Z_395",0.663934426229508,"ifeval","instruction/constraint following","Write a rap about the renaissance. It should be noticeably different from raps about other historical eras, and have an interesting or weird tone. Highlight at least 3 sections in your answer in markdown format.",0.450274900633553,0,0,"F1",0.450274900633553,0,"000"
"ifeval_20260421T021146Z_451",0.90983606557377,"ifeval","instruction/constraint following","Create an ad copy by expanding ""Get 40 miles per gallon on the highway"" in the form of a QA with a weird style. Your response should contain less than 8 sentences. Do not include keywords 'mileage' or 'fuel' in your response.",0.449914523250262,0,0,"F1",0.449914523250262,0,"000"
"ifeval_20260421T021146Z_517",0.90983606557377,"ifeval","instruction/constraint following","Blog post from the perspective of a 16 year old girl who is being followed by a stranger. Your response should contain less than 10 sentences and no commas.",0.447567261895123,0,0,"F1",0.447567261895123,0,"000"
"ifeval_20260421T021146Z_191",0.770491803278688,"ifeval","instruction/constraint following","Write a summary of the following text in a funny way: ""The 2018 Nobel Prize in Chemistry has been awarded to Frances Arnold, George P. Smith and Gregory P. Winter for their work on directed evolution. Arnold was awarded half of the prize for her work on the directed evolution of enzymes, while Smith and Winter shared the other half for their work on the dire",0.443487004316612,0,0.258370564860338,"F1",0.443487004316612,0,"000"
"ifeval_20260421T021146Z_175",0.959016393442623,"ifeval","instruction/constraint following","Write a rubric, in the form of a list of bullet points, for evaluating the performance of a customer service representative. Your answer must not include keywords ['bad', 'underperform'] and must contain exactly 6 bullet points in the following form: * Bullet point 1 * Bullet point 2 * Bullet point 3 * Bullet point 4 * Bullet point 5 * Bullet point 6",0.437759063355062,0,-0.0404561387905089,"F1",0.437759063355062,0,"000"
"ifeval_20260421T021146Z_196",0.860655737704918,"ifeval","instruction/constraint following","Could you give me a table of pros and cons of juvenile detention? Add a postscript that starts with P.S. at the end.",0.433913257367206,0.249215452023777,0,"F1",0.433913257367206,0,"000"
"ifeval_20260421T021146Z_93",0.959016393442623,"ifeval","instruction/constraint following","Write a five line poem about the time you had a binge watching episode. The poem should have a rhyme scheme of AABBA and include the word ""Netflix"". Your entire response should be in English, and should not contain any capital letters.",0.431483005650535,0,0,"F1",0.431483005650535,0,"000"
"ifeval_20260421T021146Z_351",0.942622950819672,"ifeval","instruction/constraint following","Write a parody of 'ars poetica'. Do not include the word 'parody' throughout your response.",0.426239400337458,0,-0.102873754727445,"F1",0.426239400337458,0,"000"
"ifeval_20260421T021146Z_75",0.754098360655738,"ifeval","instruction/constraint following","Write me a funny song with less than 10 sentences for a proposal to build a new playground at my local elementary school.",0.420945525699759,0,-0.0241825427498366,"F1",0.420945525699759,0,"000"
"ifeval_20260421T021146Z_60",0.926229508196721,"ifeval","instruction/constraint following","List exactly 10 possible names for a new baby boy. Then add a postscript starting with P.P.S to the end of your response. Put the names into bullet points that are indicated by: * This is an example bullet",0.41792655146489,0,0,"F1",0.41792655146489,0,"000"
"ifeval_20260421T021146Z_119",0.80327868852459,"ifeval","instruction/constraint following","Write a short essay about the updates of the latest episode of your favorite TV show. Use less than 300 words.",0.416270575639532,0,-0.14885080751685,"F1",0.416270575639532,0,"000"
"ifeval_20260421T021146Z_504",0.918032786885246,"ifeval","instruction/constraint following","Write an XML document describing the release of the latest Google Pixel phone. The document must contain at least three placeholders, such as [price], and you must not use commas in your response.",0.407579353715783,0,0.270145749901656,"F1",0.407579353715783,0,"000"
"ifeval_20260421T021146Z_259",0.647540983606557,"ifeval","instruction/constraint following","Write a cover letter to a local political party, asking to be their rally organizer. Make sure to highlight at least 3 sections in your answer in markdown format.",0.401979812445086,-0.0556295604171355,0,"F1",0.401979812445086,0,"000"
"ifeval_20260421T021146Z_255",0.852459016393443,"ifeval","instruction/constraint following","what do you call an excluded scientist who is asked to stay home? Please finish your answer with a postscript starting with P.P.S",0.400370587118848,0,0,"F1",0.400370587118848,0,"000"
"ifeval_20260421T021146Z_290",0.213114754098361,"ifeval","instruction/constraint following","can you write a resume for helene? Answer with lowercase letters. Make sure the letter n appears less than 7 times.",0.39567363262846,0,0.0810037638264791,"F1",0.39567363262846,0,"000"
"ifeval_20260421T021146Z_358",0.631147540983607,"ifeval","instruction/constraint following","Kindly summarize the text below in XML format. Make sure the summary contains less than 4 sentences. Quantum entanglement is the phenomenon that occurs when a group of particles are generated, interact, or share spatial proximity in such a way that the quantum state of each particle of the group cannot be described independently of the state of the others, i",0.39558249235056,0,0,"F1",0.39558249235056,0,"000"
